t,n_err,e_err,n_std,e_std
116.39999999999999,2.34607438733581,0.37629334832255734,2.7425129770068635,5.134846381103048
116.5,2.3474772432837687,0.38176937420608026,2.7459043555986296,5.142094070027
116.6,2.3488729004357563,0.38724523017373574,2.7493040157985362,5.1493507920281125
116.7,2.3502855967168377,0.392723578199826,2.752711952717721,5.156616544170414
116.80000000000001,2.35169430455112,0.39820857011311056,2.7561281613922586,5.163891323638402
116.89999999999999,2.353099542446013,0.40369518171118024,2.759552636806267,5.171175127611634
117.0,2.354504526425289,0.4091860429760542,2.762985373744489,5.1784679528794655
117.1,2.3559019888704222,0.4146697446164819,2.7664263668685036,5.185769795997844
117.2,2.357292790177523,0.42014845000361134,2.769875611036332,5.193080653806878
117.30000000000001,2.358692578494946,0.42562732518965074,2.7733331010858815,5.2004005229861425
117.4,2.360085660277986,0.43109686248930684,2.7767988316213827,5.207729399720021
117.5,2.361473996776172,0.4365738430071599,2.7802727971631875,5.215067279950444
117.6,2.3628642136797935,0.4420405404003973,2.783754992300581,5.222414159748619
117.7,2.364269051664608,0.4475147549406807,2.787245411646186,5.229770035308081
117.8,2.365669407519208,0.452992761485359,2.7907440497057516,5.237134902821496
117.9,2.3670758145380386,0.4584650194281682,2.7942509009370897,5.2445087585250985
118.0,2.368479778700557,0.46394030097111005,2.797765959686099,5.251891598526234
118.1,2.36989038630327,0.469425806489795,2.801289220271051,5.259283419062348
118.2,2.3712941596939565,0.47490696931973353,2.804820677119239,5.266684216851098
118.3,2.372712930810585,0.4803851873875782,2.8083603246271154,5.274093988602524
118.4,2.3741394611162145,0.4858802232188597,2.8119081570804254,5.281512730974484
118.5,2.375575753000817,0.49138149505441836,2.8154641685922357,5.288940440554819
118.6,2.377002218791533,0.4968796702158453,2.8190283533544243,5.296377114312721
118.7,2.3784313544516484,0.5023794889841248,2.822600705876345,5.30382274992697
118.8,2.379854096382059,0.5078831246419538,2.8261812205909984,5.311277345069803
118.9,2.3812744273739246,0.5133771927670527,2.8297698918005985,5.318740897204786
119.0,2.3827021955261016,0.5188782682694649,2.8333667138137812,5.32621340379078
119.10000000000001,2.384136269484607,0.5243802559651981,2.8369716807887833,5.333694862017009
119.19999999999999,2.385579365917466,0.5298755269258615,2.840584786846426,5.3411852689810395
119.3,2.387013941390685,0.5353759427366886,2.844206026185685,5.348684621865895
119.4,2.388448897779915,0.5408765633266152,2.847835392858153,5.356192917467113
119.5,2.389875494932357,0.5463610667589739,2.851472880606198,5.3637101518824934
119.60000000000001,2.3913122884713673,0.5518456031701247,2.855118483211199,5.371236321141715
119.7,2.392762966823672,0.5573453503847725,2.858772194653865,5.37877142175062
119.8,2.3942140161611474,0.5628498427640235,2.8624340088023286,5.3863154501625425
119.89999999999999,2.395665632253986,0.5683523677053904,2.8661039192995053,5.393868402396951
120.0,2.397117933557283,0.57385752351665,2.8697819197142023,5.401430274351957
120.1,2.398574623393267,0.5793488874758741,2.8734680037293248,5.409001062204556
120.2,2.4000297882206065,0.5848597496894962,2.877162165029643,5.41658076221992
120.3,2.4014885109750335,0.5903569310079224,2.8808643972141352,5.424169370578312
120.4,2.4029453859831538,0.5958639294014739,2.884574693983265,5.43176688375598
120.5,2.4043947429977695,0.6013665573946309,2.888293049029457,5.439373298224269
120.6,2.4058482104937107,0.6068861895804426,2.892019455937294,5.446988610207638
120.7,2.407314954211758,0.6124162902390609,2.8957539082933494,5.454612816009187
120.8,2.408773088303297,0.6179533861846347,2.899496399616717,5.462245911909265
120.9,2.4102408853770108,0.6234946607096346,2.903246923239449,5.469887893721895
121.0,2.4117181986051115,0.6290615212215281,2.907005472503592,5.477538757339909
121.10000000000001,2.413198451238538,0.6346277402125693,2.910772040940298,5.485198499143612
121.2,2.414684694741203,0.6401921766418887,2.91454662194595,5.4928671152020305
121.29999999999998,2.4161753806829953,0.6457530819779201,2.9183292088373545,5.500544601343804
121.4,2.4176644451479032,0.6513267747505622,2.9221197950467603,5.508230953590416
121.5,2.4191437104673685,0.6569230288205402,2.9259183736360463,5.515926167188418
121.60000000000001,2.4206302696633233,0.662527884696741,2.9297249374275935,5.523630236891814
121.7,2.4221359930871293,0.6681349416825878,2.9335394795931813,5.531343158275217
121.79999999999998,2.4236385444754998,0.6737467286820576,2.937361993474461,5.53906492744539
121.9,2.425136051951457,0.679363964094025,2.941192472239361,5.546795540252612
122.0,2.4266212592436665,0.6849937949389246,2.945030908970014,5.554534992472062
122.10000000000001,2.428109717328156,0.6906266551926258,2.9488772968405668,5.562283280108528
122.2,2.42961047420041,0.6962694450715539,2.952731628930797,5.570040399039461
122.30000000000001,2.431105777885918,0.7019294624213238,2.9565938983439866,5.57780634528514
122.4,2.43259972324796,0.7075905108242826,2.960464098503357,5.585581115505841
122.49999999999999,2.4340917371615025,0.7132657472011208,2.964342222622593,5.5933647059455325
122.60000000000001,2.435589339052756,0.7189383217468048,2.968228263584232,5.6011571122240085
122.69999999999999,2.4370951023089686,0.7246161178234437,2.9721222142528307,5.608958330043309
122.80000000000001,2.4386018224385606,0.7302955294889547,2.976024067489733,5.616768355238236
122.9,2.440118906349634,0.735979288438871,2.97993381621814,5.624587183880602
122.99999999999999,2.4416344567361135,0.7416729659404248,2.9838514533161473,5.632414812093151
123.10000000000001,2.4431468038751234,0.7473720807933291,2.9877769717113156,5.640251236154023
123.19999999999999,2.4446578529810434,0.7530820913397173,2.991710364451152,5.6480964525858885
123.30000000000001,2.446169034737921,0.7588000370884316,2.995651624651207,5.6559504580391975
123.4,2.4476812435892326,0.7645258390981795,2.999600745321168,5.663813248948954
123.49999999999999,2.4491838306192952,0.7702557655635467,3.0035577190876377,5.671684820977377
123.60000000000001,2.450697156656531,0.775982413851607,3.00752253853082,5.679565169640096
123.69999999999999,2.452223988730826,0.7817218341883,3.011495196453767,5.687454290975077
123.80000000000001,2.4537540226526273,0.7874457359380226,3.015475685615775,5.695352181008956
123.89999999999999,2.4553024994297625,0.7931702832343039,3.0194639987635545,5.703258835751759
124.00000000000001,2.4568410281009467,0.7989216344780873,3.023460128785091,5.711174251589298
124.1,2.458383563689523,0.8046682189358161,3.027464068481174,5.71909842469314
124.19999999999999,2.459925356635612,0.8104225318129935,3.0314758105022377,5.727031350927884
124.30000000000001,2.461464677633958,0.8161829595088169,3.035495347496826,5.734973026122182
124.39999999999999,2.4629957124457387,0.8219397744981843,3.0395226720725486,5.742923445969446
124.50000000000001,2.4645330452552163,0.8276982532229444,3.04355777675379,5.7508826059211495
124.6,2.466070671727752,0.8334579660828172,3.047600654177087,5.758850501652694
124.69999999999999,2.4676222163473756,0.8392424125380247,3.051651297171623,5.766827129248327
124.80000000000001,2.469170077511816,0.8450218286047424,3.0557096984645025,5.774812484704762
124.89999999999999,2.4707212873500457,0.8507841978854346,3.0597758505072883,5.782806563540686
125.00000000000001,2.4722733469521874,0.8565480102266437,3.0638497456026963,5.790809361108187
125.1,2.4738135886968853,0.8623233287931833,3.067931376174823,5.7988208731343205
125.19999999999999,2.4753505938527347,0.8680975826583623,3.072020734734138,5.806841095558946
125.3,2.4768912569421224,0.8738828601776665,3.076117813763232,5.814870024308183
125.39999999999999,2.4784385506958295,0.8796746153612764,3.0802226058896705,5.822907655614551
125.5,2.4799917587076155,0.8854792675254911,3.0843351037840327,5.830953985795814
125.6,2.4815406668696838,0.8912904123382996,3.0884552998844184,5.839009010684827
125.70000000000002,2.4830904091895727,0.8970955369351031,3.0925831865859523,5.847072725960269
125.8,2.4846429043588993,0.902899714857899,3.0967187563242904,5.855145127350884
125.89999999999999,2.486201479055712,0.9086973161695578,3.1008620014053236,5.863226210333042
126.0,2.48774648956435,0.914506427775041,3.1050129142352265,5.871315970631001
126.1,2.4892957119788472,0.9203123458203285,3.1091714873744287,5.879414404241529
126.20000000000002,2.4908592994061647,0.9261130561606564,3.113337713160195,5.887521506801082
126.3,2.4924190068958327,0.9319133345707961,3.117511583858101,5.8956372739394265
126.39999999999999,2.493973878293613,0.9377197321998416,3.1216930920610575,5.9037617019496915
126.5,2.495535190967693,0.9435189080749771,3.1258822301704123,5.911894786721164
126.6,2.4970902233880974,0.9493052882960625,3.130078990293828,5.920036523559239
126.7,2.4986424277812858,0.9550847896104867,3.134283364726443,5.928186908035466
126.8,2.5002039021908593,0.960865665616617,3.138495345830827,5.936345935742546
126.9,2.501773535832493,0.9666544004723365,3.142714925905121,5.944513602100134
127.0,2.503345010145191,0.9724500940032345,3.146942097145925,5.95268990232074
127.1,2.504916990910888,0.978257811616153,3.1511768516062495,5.960874831370035
127.2,2.5064840256397027,0.9840625269848838,3.1554191813292074,5.96906838428667
127.3,2.5080527691068215,0.9898768736419706,3.159669078650458,5.977270556799806
127.4,2.509636721668239,0.9956895469121992,3.163926536051882,5.9854813450547715
127.5,2.5112258777534215,1.001501585896401,3.168191545849185,5.993700745055863
127.6,2.5128145181707224,1.0073211261879482,3.1724641002735465,6.001928752755981
127.7,2.5144105865174278,1.0131525527743022,3.1767441915224612,6.010165364068227
127.8,2.5160152602532246,1.018979578616134,3.181031811906837,6.018410575130863
127.9,2.517613398380368,1.0247969126481569,3.1853269538949633,6.026664382391635
128.0,2.5191983546346988,1.030610198754633,3.189629609874897,6.034926782076205
128.1,2.520791992174113,1.0364280740210492,3.193939771881133,6.043197769606167
128.2,2.522394210276093,1.0422532309844796,3.198257431877935,6.0514773402148085
128.29999999999998,2.5239935499870425,1.0480770076823034,3.2025825821514577,6.059765489705996
128.4,2.525592615195241,1.0538943798249647,3.2069152148680966,6.068062213596428
128.5,2.5271931266941654,1.0597046441384945,3.2112553220104623,6.076367507059755
128.60000000000002,2.528793964478219,1.0655253833469256,3.215602895633459,6.084681365452646
128.7,2.5303884872483158,1.0713499616359914,3.219957927956914,6.093003784470632
128.79999999999998,2.5319700302979125,1.0771651933382271,3.2243204112088963,6.1013347598740735
128.9,2.533569360793627,1.0829993461281717,3.228690337369823,6.109674287005426
129.0,2.5351640481258446,1.0888280248029,3.2330676986155207,6.118022361700479
129.10000000000002,2.5367664839950796,1.0946537500700113,3.2374524873223933,6.126378980243892
129.2,2.5383612997131406,1.100489560759188,3.2418446956295464,6.134744138572424
129.29999999999998,2.5399576603150593,1.1063307203277062,3.246244315675512,6.143117832575649
129.4,2.5415494891148303,1.1121774955535586,3.250651339789476,6.15150005844791
129.5,2.5431419789938903,1.1180292830317948,3.2550657600674673,6.159890811791434
129.60000000000002,2.544730713768291,1.1238862756113743,3.259487568362902,6.168290087590593
129.7,2.546325896907769,1.12976525046359,3.2639167566319793,6.176697880841376
129.8,2.54792869381378,1.1356505114062754,3.268353316961723,6.185114186649982
129.9,2.5495307892078745,1.14154779203257,3.272797241506357,6.193539000229592
130.0,2.5511307658821325,1.1474456851739498,3.2772485223861527,6.201972316773713
130.1,2.552747184434428,1.1533467944024187,3.281707151762292,6.210414131679014
130.2,2.554370000280767,1.1592507690935538,3.286173121811881,6.218864440598507
130.3,2.556000961168762,1.1651580009154738,3.290646424634946,6.227323239195772
130.4,2.557644471933277,1.1710546431264712,3.295127052356589,6.235790523337577
130.5,2.559294669391423,1.1769566675558827,3.299614997168078,6.2442662891863705
130.6,2.5609509094867287,1.1828654119558433,3.30411025114613,6.252750532734409
130.7,2.562604749973357,1.188778439691545,3.3086128064087976,6.261243250035024
130.8,2.564272224876124,1.1947028529796886,3.3131226551408743,6.2697444371664135
130.9,2.5659490620015766,1.2006297513872501,3.3176397893367993,6.278254089727408
131.0,2.5676488134879007,1.2065602528813288,3.3221642011230212,6.286772203423897
131.1,2.569355413390894,1.2125005325537925,3.326695882679314,6.295298773995312
131.2,2.5710492711886803,1.2184496253574801,3.3312348260408955,6.303833796823663
131.3,2.5727486701385227,1.2244076811658042,3.33578102335961,6.312377267423356
131.4,2.574447234223737,1.2303586175697963,3.3403344666938493,6.320929181180612
131.5,2.5761368063420114,1.2363078134431464,3.3448951480301132,6.32948953344299
131.6,2.5778471847418993,1.2422490149155299,3.3494630595730976,6.338058320022176
131.7,2.5795580312851283,1.2481877137429704,3.3540381935008914,6.346635536841791
131.8,2.5812827640500444,1.254139844481823,3.358620541987801,6.355221179841983
131.9,2.583011525710548,1.2601000963158955,3.3632100972486225,6.363815245015609
132.0,2.584733089965804,1.266067457262273,3.3678068513419914,6.372417727983518
132.1,2.5864594264765866,1.2720456457162772,3.372410796398259,6.381028624344271
132.2,2.588183232153557,1.2780219251605769,3.377021924597868,6.389647929648292
132.3,2.5899171540518124,1.2840191482671224,3.381640228031641,6.398275639118095
132.4,2.59166710004142,1.2900276564902178,3.386265698960547,6.406911748106661
132.5,2.593422773731142,1.2960354766127062,3.390898329565731,6.415556251735854
132.6,2.5951864988311235,1.3020519365213035,3.3955381117607195,6.42420914467515
132.7,2.5969435216253705,1.3080738863500763,3.400185037600286,6.432870421972191
132.8,2.598708923532337,1.314091871462924,3.404839099423971,6.4415400793421105
132.89999999999998,2.6004808326742337,1.3201145863503887,3.409500289576586,6.450218112770117
133.0,2.6022525850527507,1.32614447064537,3.4141686002267595,6.458904518097996
133.1,2.6040161207409356,1.3321819070058643,3.4188440233786976,6.467599290936563
133.20000000000002,2.6057779710951965,1.3382123788592546,3.4235265509955255,6.476302426811954
133.3,2.6075403349865174,1.3442413408798444,3.428216175230035,6.485013921602137
133.39999999999998,2.609315100505421,1.350273872085476,3.4329128882972677,6.49373377122304
133.5,2.6111005319622707,1.3563211134366835,3.437616682320491,6.502461971302279
133.6,2.6128817394523804,1.3623791698270262,3.4423275494388488,6.511198517356068
133.70000000000002,2.614657002890778,1.3684424978127372,3.447045482012054,6.519943405191023
133.8,2.6164207350163573,1.37449920931969,3.451770472718389,6.52869663120176
133.89999999999998,2.618181068105805,1.3805560137238562,3.4565025139814707,6.537458191383342
134.0,2.6199317261547814,1.386624433548454,3.4612415978239923,6.546228081080225
134.1,2.6216848880724912,1.3927030861995748,3.46598771640639,6.555006295867752
134.20000000000002,2.6234275372502207,1.3987759208284622,3.4707408619768936,6.563792831538393
134.3,2.625173645032014,1.404855694691825,3.4755010268825615,6.572587684126676
134.4,2.626922475150519,1.4109319423679754,3.480268203497168,6.581390849775323
134.5,2.6286503429245265,1.417017963534788,3.485042383906603,6.5902023241599395
134.6,2.6303892887457185,1.4230991229885248,3.4898235602750414,6.59902210305713
134.70000000000002,2.6321416334872674,1.4291760981300738,3.4946117249329802,6.607850182639859
134.79999999999998,2.633897629765402,1.4352550418192198,3.499406870058029,6.616686558858322
134.9,2.635639029075907,1.4413398991240118,3.504208987960248,6.625531227861719
135.0,2.637380498599568,1.4474204194855915,3.5090180711150443,6.634384185957912
135.1,2.6391154098030754,1.4535035279570825,3.513834111819143,6.643245429028924
135.20000000000002,2.6408491243857206,1.4595821128282842,3.518657102270372,6.652114952601508
135.29999999999998,2.6425874580074256,1.4656563919620305,3.523487034684298,6.660992752123679
135.4,2.644328543046036,1.471726358451111,3.5283239013613303,6.669878823175185
135.5,2.646068767677843,1.4777892571936475,3.5331676946121986,6.678773161426352
135.6,2.6478081255188473,1.4838566215007312,3.538018406760131,6.68767576269616
135.7,2.6495536621784295,1.489912201048712,3.5428760302835682,6.696586623189004
135.79999999999998,2.6512922780573978,1.4959670935872336,3.5477405576203034,6.705505739184901
135.9,2.6530275346178867,1.5020201064113738,3.5526119810338757,6.7144331066592535
136.0,2.6547569925310297,1.5080822213242482,3.5574902926814596,6.723368721307576
136.10000000000002,2.6564885996528664,1.5141493605530603,3.5623754849222222,6.732312579001123
136.2,2.6582364571330492,1.52022781267551,3.5672675503725997,6.741264675874075
136.29999999999998,2.6599868340833415,1.526319902329938,3.572166481703378,6.7502250079498305
136.4,2.661735713661963,1.5324114641514262,3.5770722714600507,6.759193570815537
136.5,2.6634804167921016,1.5385122721205082,3.5819849118934255,6.768170359457126
136.60000000000002,2.6652437918761755,1.544613515380174,3.586904395537398,6.777155369302797
136.7,2.667010572362282,1.550717390730873,3.591830715229583,6.786148596394098
136.79999999999998,2.6687742964053434,1.5568278361562349,3.5967638634715713,6.795150036248969
136.9,2.670542102535112,1.5629545206720186,3.6017038327172615,6.804159684361164
137.0,2.672311566318299,1.569079454979343,3.6066506156310933,6.813177536689418
137.10000000000002,2.674073315596868,1.5752181380428727,3.611604204775468,6.822203589131896
137.2,2.6758450697285627,1.5813462771732278,3.6165645926099446,6.831237837425697
137.3,2.6776231651096243,1.5874751047753937,3.6215317716805804,6.840280277541477
137.4,2.679398294838796,1.593587493793873,3.626505734688733,6.849330905772078
137.5,2.681167994761107,1.599708192509148,3.6314864741937125,6.858389718178507
137.6,2.6829268301169913,1.6058251875306742,3.6364739826434254,6.867456710541311
137.7,2.684682107543618,1.6119366428660251,3.641468252799745,6.876531879155808
137.8,2.6864458825315833,1.618047243695328,3.6464692773884755,6.8856152202254215
137.9,2.688191842390291,1.6241525907187804,3.6514770489392903,6.894706729558785
138.0,2.6899376738495095,1.6302597396133438,3.65649156021657,6.903806403269635
138.1,2.6916785017979237,1.636363381031961,3.6615128040406253,6.9129142374947214
138.2,2.693419383640043,1.6424668825152517,3.666540772937981,6.922030227781333
138.3,2.69515367169026,1.648584439180473,3.67157545945989,6.931154369736224
138.4,2.696881208480762,1.6547124938074615,3.6766168564456008,6.940286659484867
138.5,2.6986129699273906,1.6608583017698644,3.681664956785878,6.949427093305541
138.6,2.7003590091293765,1.6670091754946683,3.6867197532229463,6.958575667269267
138.7,2.702093832652407,1.6731595739121596,3.69178123852177,6.967732377649882
138.8,2.7038242357189746,1.6793109285814714,3.696849405510635,6.9768972209935995
138.9,2.7055571547050494,1.6854752818003638,3.701924246878249,6.986070193671224
139.0,2.707287540008077,1.6916395494957976,3.707005755230685,6.995251291857564
139.1,2.7090224868903157,1.6978073399073754,3.7120939232144834,7.004440511795655
139.2,2.710756714513011,1.7039884037258224,3.717188743584148,7.013637849890454
139.3,2.7124986942065994,1.7101621858766136,3.7222902091664682,7.02284330254611
139.4,2.714253332292204,1.7163371294568597,3.727398312865379,7.032056866334786
139.5,2.7160346646645737,1.7225159336548301,3.732513047557061,7.041278537744131
139.6,2.7178124788262035,1.7286960572585255,3.7376344059996316,7.050508313046119
139.7,2.719591490292825,1.7348879961128973,3.742762381000128,7.059746188587193
139.8,2.7213619197595125,1.7410888024154711,3.747896965420803,7.068992160842528
139.9,2.7231291601363417,1.7472986470301892,3.753038152169301,7.078246226414435
140.0,2.724905873377946,1.7535202231122051,3.7581859340945574,7.087508381853643
140.1,2.726669194764378,1.7597423027666783,3.763340303982166,7.096778623655921
140.2,2.7284220913536235,1.7659670217732863,3.7685012546376666,7.106056948467341
140.3,2.7301795410088943,1.7722201604526542,3.773668778874524,7.115343352919861
140.39999999999998,2.7319233448740388,1.7784660572141031,3.778842869618224,7.124637833579534
140.5,2.7336599357127733,1.7846999752662414,3.784023519848112,7.133940386993244
140.6,2.7353868302183493,1.790935687859849,3.7892107226013247,7.143251009812393
140.70000000000002,2.7371311723992147,1.7971647182196957,3.7944044708785394,7.152569698451005
140.8,2.7388666793532037,1.8034034687129363,3.7996047575594343,7.161896449099345
140.89999999999998,2.7405997065290095,1.8096500504306905,3.8048115757659686,7.171231258289513
141.0,2.742345070066834,1.8159026713649116,3.8100249185544177,7.180574122386115
141.1,2.744095588167463,1.8221611567672469,3.8152447786052357,7.189925037072371
141.20000000000002,2.7458750164493773,1.8284220574368952,3.8204711489892027,7.199283998648715
141.3,2.7476576224373486,1.8347016177972126,3.8257040232049517,7.2086510040957394
141.39999999999998,2.7494464696563155,1.8409804999065762,3.8309433944709537,7.21802604963379
141.5,2.7512377966166515,1.8472726236894423,3.836189255879222,7.227409131132991
141.6,2.7530267111829367,1.8535660002538439,3.8414416007463275,7.236800244732949
141.70000000000002,2.7548222230552946,1.859865931888127,3.8467004224528956,7.246199386586548
141.8,2.756626027492965,1.8661516683128279,3.85196571433139,7.255606552804369
141.9,2.758417747337053,1.8724485119991425,3.8572374695920053,7.265021739534576
142.0,2.7602193507364436,1.8787583209534315,3.8625156814909096,7.2744449430959035
142.1,2.7620179324408065,1.885073928069123,3.8678003435397392,7.283876160352786
142.20000000000002,2.763808278286224,1.8913946451647545,3.873091448967347,7.2933153877432435
142.29999999999998,2.7655975424087518,1.8977066874280784,3.8783889906776996,7.302762621207833
142.4,2.767378423844045,1.9040297613257922,3.883692961826601,7.312217857217631
142.5,2.769148584694471,1.9103562432858108,3.889003355657249,7.321681092353516
142.6,2.770922673702981,1.9167042024932295,3.894320165487692,7.331152323283943
142.70000000000002,2.7727073818241132,1.923071222622919,3.8996433848885816,7.340631546986626
142.79999999999998,2.7744953740464946,1.929442527987393,3.9049730074262907,7.350118760295254
142.9,2.7762922355048842,1.9358181296409702,3.910309026506778,7.359613959749095
143.0,2.7780889004627856,1.9421982024615707,3.915651435531174,7.369117141891506
143.1,2.779888294838463,1.9485823779234608,3.921000227938145,7.378628303305276
143.2,2.7816837418633447,1.9549816179712594,3.9263553970417933,7.388147440335021
143.29999999999998,2.783480491166883,1.9613826433431367,3.9317169363252766,7.397674549553833
143.4,2.7852687861409864,1.9677961602536447,3.9370848394398577,7.407209627904177
143.5,2.787062776172328,1.9742216213502957,3.9424590998321256,7.4167526719462815
143.60000000000002,2.7888596084016917,1.9806540641896124,3.947839710892791,7.426303678055512
143.7,2.790647808263458,1.9870743900572962,3.9532266660989652,7.4358626428081065
143.79999999999998,2.7924481487145183,1.9935112841633609,3.95861995903036,7.445429563055194
143.9,2.794244572314304,1.999945820611779,3.964019583396143,7.455004435854143
144.0,2.796031088909548,2.0063859396474206,3.9694255327982617,7.464587258068223
144.10000000000002,2.7978233722020573,2.012811258057256,3.9748378006238867,7.474178026335909
144.2,2.7996132657949646,2.0192615515817143,3.9802563802373863,7.483776737493157
144.29999999999998,2.80139828212541,2.0257304573383723,3.9856812652484264,7.49338338873799
144.4,2.8031951609937114,2.0322162922321305,3.991112449426375,7.502997977377934
144.5,2.805001379371451,2.038714737129724,3.9965499264231696,7.512620500354284
144.60000000000002,2.8068032333201507,2.0452170668513343,4.0019936899143,7.5222509544340985
144.7,2.8086148381800218,2.051720985036813,4.007443733631816,7.531889336300396
144.8,2.8104220991807196,2.0582334150034574,4.012900051264247,7.5415356424408495
144.9,2.812247886720197,2.0647413354180544,4.018362636599485,7.55118986931404
145.0,2.8140721790037193,2.0712474873022546,4.023831483383468,7.56085201337589
145.1,2.8158969734582415,2.077765712180017,4.029306585348166,7.570522071076604
145.2,2.8177224211674505,2.0842780183444574,4.034787936475171,7.580200039267551
145.3,2.819553383057336,2.090784414881691,4.040275530701325,7.589885914794225
145.4,2.8213894534004567,2.097289917236953,4.045769361867754,7.599579694421472
145.5,2.8232184518635397,2.1037966331207882,4.051269424097159,7.609281375417585
145.6,2.8250537866015053,2.1103070208318297,4.056775711477431,7.618990954966789
145.7,2.826898889982849,2.1168251628282255,4.0622882178025055,7.628708429731518
145.8,2.8287554898955034,2.1233475381507456,4.067806937065126,7.638433796690754
145.9,2.8306019019130195,2.129882304645795,4.073331863192747,7.648167052702534
146.0,2.8324501942970337,2.136405571411802,4.078862989781057,7.65790819406038
146.1,2.8343114160256593,2.1429449332837724,4.084400310850937,7.667657217941504
146.2,2.836168618049988,2.1494783153425976,4.089943820622356,7.677414121855851
146.3,2.838028294845387,2.15601071700827,4.09549351290658,7.687178902667783
146.4,2.839888224132195,2.1625506536922026,4.101049381589926,7.696951557505764
146.5,2.8417513204799927,2.169089415355913,4.106611420568897,7.706732083515374
146.6,2.8436057567932904,2.1756422287645676,4.112179623636674,7.716520477735326
146.7,2.845451497606229,2.182205413153075,4.117753984910689,7.726316737731444
146.8,2.8472945359094997,2.18878052879563,4.1233344983924995,7.736120860800669
146.9,2.849132633818467,2.1953677215767304,4.128921157877676,7.745932843805605
147.0,2.850982980839618,2.2019600784284603,4.13451395757568,7.755752684179221
147.1,2.8528400265937495,2.2085543511293335,4.1401128918656545,7.7655803795639295
147.2,2.8546958331518857,2.215148361247123,4.145717954694154,7.775415926772818
147.3,2.8565452239429683,2.2217378397466385,4.151329140070475,7.785259322775109
147.4,2.858389351601517,2.2283358667499242,4.1569464423897395,7.795110565322435
147.5,2.8602334607924833,2.2349297268760857,4.1625698557124435,7.80496965167758
147.6,2.862077894114263,2.241530781194654,4.16819937391459,7.8148365789698975
147.7,2.8639266052810446,2.2481306144176374,4.173834991033481,7.824711344805753
147.8,2.865775186617745,2.254753531733849,4.179476700869469,7.8345939464979155
147.89999999999998,2.8676252404638127,2.2613790696685987,4.185124497151865,7.844484381119236
148.0,2.869474094834633,2.2680115782962926,4.190778373904136,7.854382646164834
148.1,2.8713267808918714,2.2746477035353245,4.196438325386528,7.864288739363498
148.20000000000002,2.8731835284530947,2.281285169076096,4.202104345818198,7.874202658095563
148.3,2.8750532273463514,2.2879229741439695,4.207776429327809,7.884124399267485
148.39999999999998,2.87692424695554,2.294555874865088,4.213454570452912,7.894053960292858
148.5,2.878791993055983,2.3011989209741337,4.219138763873898,7.903991338770871
148.6,2.8806636829141175,2.307853870494062,4.224829004200017,7.913936532120387
148.70000000000002,2.882538095091755,2.314508869166371,4.230525286097532,7.923889537897168
148.8,2.8844159814613226,2.3211590576849366,4.236227603799391,7.933850353185145
148.89999999999998,2.8862954970979042,2.327820265833168,4.241935951332806,7.943818975060831
149.0,2.888170722778828,2.33449810417282,4.247650322892733,7.953795400992936
149.1,2.890048709791223,2.3411839756962087,4.253370712567894,7.963779628157102
149.20000000000002,2.891935226983163,2.3478779014361923,4.259097114401469,7.973771653465179
149.3,2.8938151071002443,2.3545774253055924,4.2648295228354405,7.9837714742556205
149.4,2.895693781357188,2.3612886942349633,4.270567932762544,7.993779088299963
149.5,2.8975729670023327,2.368007710915589,4.276312339193572,8.003794493272595
149.6,2.899464762799114,2.374736476078348,4.282062736949087,8.013817686297095
149.70000000000002,2.9013459997253186,2.3814748229810667,4.287819120693785,8.023848664209625
149.79999999999998,2.9032333140240207,2.3882190280048823,4.293581485180857,8.03388742404718
149.9,2.9051279704014985,2.394966380368674,4.2993498253070515,8.043933963343074
150.0,2.9070222118032096,2.401728743327165,4.305124135981409,8.053988279866973
150.1,2.908912492369928,2.40849256771689,4.310904411912867,8.064050371194528
150.20000000000002,2.91080480154639,2.4152683873240055,4.316690647568076,8.074120234678018
150.29999999999998,2.912694219532743,2.422054040722831,4.322482837393158,8.08419786772643
150.4,2.914600314875197,2.4288385767481735,4.328280975927982,8.09428326792477
150.5,2.9165161710559184,2.435639553965652,4.334085057899,8.104376433229186
150.6,2.918431900951226,2.4424415194856572,4.339895078150025,8.11447736163718
150.7,2.9203569043862445,2.449244132776425,4.345711031216335,8.124586050549233
150.79999999999998,2.9222794216490646,2.456065995143186,4.3515329115078485,8.134702497140733
150.9,2.924216237229836,2.4628987464056444,4.357360713782241,8.144826698924467
151.0,2.9261520668368153,2.469743204663169,4.36319443302962,8.154958653622492
151.10000000000002,2.9280761636579173,2.4765784245313824,4.369034064278175,8.165098358955877
151.2,2.9299971167727286,2.4834183647229406,4.374879602556957,8.175245812838629
151.29999999999998,2.9319280839505395,2.4902676918187456,4.380731042749147,8.18540101304211
151.4,2.933850781211741,2.497122661279445,4.386588379512701,8.195563957058024
151.5,2.9357952728180763,2.5039866851452413,4.392451607587184,8.205734642617962
151.60000000000002,2.937743660656594,2.510856235627262,4.398320721894343,8.215913067911343
151.7,2.9397054161933576,2.5177317083185766,4.404195717241125,8.226099230922742
151.79999999999998,2.941674881232849,2.524610153755373,4.410076588294629,8.236293129441645
151.9,2.9436518883770235,2.5315047205152323,4.415963329677558,8.246494761105202
152.0,2.945630304190105,2.5384015699529425,4.421855935989944,8.256704123331795
152.10000000000002,2.9476193930186185,2.5452928124375473,4.427754401830623,8.266921213500902
152.2,2.9496010978630274,2.5522001874068163,4.433658721624327,8.277146028813977
