t,nees_ekf,nees_fgo
19.4,3.5391172069997947,5.409853532680371
19.5,3.7383143141279507,5.412075957453335
19.6,3.6713895079254093,5.414289536751463
19.7,3.484470659587452,5.416515821190108
19.8,3.208284959052144,5.418717533824489
19.9,2.872213237385713,5.420913645726827
20.0,3.026755216520882,5.423108318339377
20.1,2.930455314923401,5.425298018020277
20.2,2.974068536737216,5.427455832851092
20.3,3.028056162500015,5.429622592479646
20.400000000000002,2.9849908756505785,5.431783905637403
20.5,2.9312449983776805,5.433934637771231
20.599999999999998,2.997921211272887,5.436108496793483
20.7,2.977726581250296,5.438279893299714
20.8,2.915614146892869,5.4404735693166035
20.9,2.5553051250379664,5.442657624191077
21.0,2.8739976616423517,5.444818997965276
21.1,2.6417247570549094,5.4469631357443165
21.2,2.4265614758276155,5.449096351817407
21.299999999999997,2.658550673740035,5.4512276891081575
21.400000000000002,2.3961943965069636,5.4534035692846805
21.5,2.5295226004510667,5.455568629895055
21.599999999999998,2.3501477871278396,5.4577535927581975
21.700000000000003,2.3788349446179904,5.459919871280203
21.8,2.6370615615725757,5.462101749098138
21.9,2.6300974050203045,5.464243746890103
22.0,2.9263318121421027,5.46640866516204
22.1,2.675740854822847,5.46857358430114
22.2,2.790758137217572,5.470704375480405
22.299999999999997,2.7161992671535358,5.472824181357071
22.400000000000002,2.81200708401979,5.474972206793062
22.5,2.627820952011532,5.477120922279014
22.599999999999998,2.776400813353328,5.479282792321177
22.700000000000003,2.566793283656933,5.481472047572391
22.8,2.539243275867042,5.483636099328337
22.9,2.2542918795777194,5.4858044532917205
23.0,2.3205268645332366,5.487976913422782
23.1,2.399249769659348,5.490145291402003
23.2,2.2110276306741756,5.49232683925411
23.299999999999997,2.3090278616625386,5.494459805915932
23.400000000000002,2.1861890909660584,5.496583266555745
23.5,2.033443277119797,5.498716947438549
23.599999999999998,1.80687993239282,5.500847693110347
23.700000000000003,1.7651527916610434,5.502985865345666
23.8,1.8017640439028917,5.50517190169972
23.9,1.8641485377120446,5.50731424970164
24.0,1.6821919118525255,5.509461777617777
24.1,1.7205956918068765,5.511625489972095
24.2,2.142869483453329,5.513817745796236
24.3,2.238853143454197,5.516029556130883
24.400000000000002,2.198723896179936,5.5181818334803445
24.5,1.8535884364218993,5.520377316604304
24.599999999999998,1.866898809920244,5.522555933285713
24.7,1.9453972689003474,5.524753272658656
24.8,1.9327601474169291,5.526962402094349
24.9,1.9090276647367665,5.5291772510054225
25.0,1.8973710682200715,5.53140812421934
25.1,1.819721332338021,5.533631716260274
25.2,2.0735875365299696,5.5358020386864615
25.3,2.244674433611816,5.538010002959596
25.4,2.0192194125302088,5.5402159558755635
25.5,1.9054522168110113,5.54244802293989
25.6,1.8013413113522536,5.544697465175944
25.7,1.7225772162234738,5.54697273641665
25.8,1.61863839861096,5.549273726031993
25.9,1.5280896276634828,5.551552584074488
26.0,1.5547642519726552,5.553853443319144
26.1,1.6709321078291117,5.556128981857598
26.2,1.5561488106820631,5.5583410193147245
26.3,1.5618109156565887,5.5605576399378585
26.4,1.791964703826542,5.562765092210505
26.5,1.7372096968513326,5.564923142348142
26.6,1.7005258938509902,5.567092193803126
26.7,1.6493920666667359,5.569291638013901
26.8,1.6503618783433367,5.571509284165858
26.9,1.719147660660699,5.573730650706235
27.0,1.720188242144764,5.57592376137825
27.1,1.768004319605699,5.578105122421285
27.2,1.893250678237914,5.580294640997888
27.3,1.88412651946532,5.582435112199091
27.4,2.000178613488684,5.584598084799782
27.5,1.9568834316866206,5.5868150763335445
27.6,1.865372439059872,5.589030993213777
27.7,1.7961102356939782,5.591261763853393
27.8,1.8496449220235351,5.593478216706337
27.900000000000002,1.6824145847043248,5.5956924402755845
28.0,1.7319210666383322,5.597866484732423
28.099999999999998,1.6542685097030108,5.600045729889919
28.2,1.639366219717816,5.60221876990808
28.3,1.7322494422513173,5.604425063290052
28.4,1.6682148908376064,5.606650065599289
28.5,1.7603513249941094,5.608866105501605
28.6,1.864813880431091,5.611013925076145
28.7,1.897853741422617,5.613167517081069
28.799999999999997,1.906766751273774,5.615307031417863
28.900000000000002,1.8610760248799922,5.617434542134424
29.0,1.926366859915658,5.61957715115209
29.099999999999998,1.7889761566173399,5.621685601435758
29.200000000000003,1.75499362676018,5.6238264043548
29.3,1.7672291654853285,5.625942273180116
29.4,1.7631845655110798,5.628069821049405
29.5,1.7313403365949234,5.630147375689689
29.6,1.714691238340663,5.63222535742898
29.7,1.7519782357703235,5.634303633330048
29.799999999999997,1.7138868225019142,5.636397681703917
29.900000000000002,1.705286439023098,5.63849941144362
30.0,1.7766796026173493,5.640650865579709
30.1,1.8181297646880175,5.642814781304018
30.2,1.8156884043008812,5.644982024039726
30.3,1.7812596879021432,5.647183854614737
30.400000000000002,1.7974057393141234,5.649373606798028
30.5,1.7870469645979443,5.6515833183252475
30.6,1.7723112927093232,5.6538209275443805
30.700000000000003,1.7731355276527305,5.656110230584411
30.799999999999997,1.7737118823554348,5.658415429801967
30.900000000000002,1.7832740031487866,5.660770028578444
31.000000000000004,1.7835091948477357,5.663154153119245
31.099999999999998,1.7747230523241513,5.66552670558798
31.200000000000003,1.7776860925952256,5.667923312448149
31.299999999999997,1.7762393201044278,5.6703626542008445
31.4,1.771390815114777,5.672815133741934
31.5,1.768066401014699,5.675267225019584
31.599999999999998,1.7672566994602068,5.677755050561229
31.7,1.7618333841659999,5.680244579681332
31.8,1.7605957331809292,5.682742399205159
31.9,1.7531244666116668,5.685234886377751
32.0,1.7471686751606745,5.687742744357682
32.1,1.7412581382604104,5.690229779646498
32.199999999999996,1.710830892735665,5.692670034806501
32.3,1.6480710394146811,5.695111408277855
32.400000000000006,1.6609874088086842,5.697555623851354
32.5,1.6572882310244839,5.699989009486919
32.6,1.6536613742805895,5.702422524037084
32.7,1.6886142480393571,5.704826702074867
32.8,1.6950574533406697,5.7071955283018685
32.9,1.666488904612381,5.709550153569845
33.0,1.7005629142560736,5.71190570817962
33.1,1.7451272542768013,5.714306136721326
33.2,1.789942485142287,5.7166965684162765
33.300000000000004,1.8150580074242386,5.719098281723782
33.4,1.863651306791591,5.721542515671254
33.5,1.739384650565323,5.723978960707204
33.6,1.7679593801016042,5.7264347770829005
33.699999999999996,1.7542129661206252,5.728868854244327
33.800000000000004,1.7104689039405359,5.7313304311339115
33.9,1.7002357765517981,5.733812214983149
34.0,1.562746655708844,5.7363240269566
34.1,1.517327663451715,5.7388702692006754
34.199999999999996,1.570480544289559,5.741377002978911
34.3,1.6029226569129027,5.743884347561487
34.4,1.6702402898900364,5.746443935217415
34.5,1.612358645655928,5.749024267825831
34.6,1.525627075700632,5.751656995119678
34.7,1.4274085873066948,5.754310877077274
34.8,1.4426584769631088,5.756995222887383
34.9,1.3931419225716162,5.75966664694149
35.0,1.3790215888943285,5.762352775614453
35.099999999999994,1.4394418599188,5.765061205504932
35.2,1.3920927004813848,5.767760625482305
35.300000000000004,1.3551711983820633,5.770417051966726
35.4,1.4981351315255578,5.773117992188938
35.5,1.3768754006536357,5.77588528622918
35.6,1.3221876762658868,5.778630871543522
35.699999999999996,1.2737987894631704,5.781366572481215
35.8,1.3609002037502484,5.7841538799206615
35.900000000000006,1.4113678809002046,5.786906532155106
36.0,1.3246658134175402,5.789692702447118
36.1,1.3974058202883495,5.7924502628094094
36.2,1.537164929721353,5.795247081033455
36.3,1.5843890026285739,5.798057896561311
36.4,1.5705244703098291,5.80086751359085
36.5,1.6931194076493334,5.803640157222208
36.6,1.5642149751301289,5.806386431382592
36.7,1.4601143948373516,5.809087278012244
36.8,1.3173815139337792,5.811779049991715
36.9,1.2312491564864618,5.814482140416433
37.0,1.1301923953184898,5.817165937464987
37.099999999999994,1.02107130379486,5.819793851401186
37.2,1.0247992463444897,5.8224650374018045
37.300000000000004,1.035652003474491,5.825134282224544
37.4,0.9157668640592267,5.82780612626903
37.5,1.0631653742758842,5.830479956424724
37.6,1.077753519805363,5.833199415220441
37.699999999999996,1.076352090473847,5.835895501368547
37.8,1.247658199051039,5.838540590796261
37.900000000000006,1.112861620100438,5.841184359751605
38.0,1.1103791749470682,5.843847292356852
38.1,1.1811679682778629,5.846474189923569
38.2,1.0352113484546734,5.849098465892292
38.3,0.9469116066386706,5.851748524389751
38.4,0.9664452923704694,5.854413463189992
38.5,0.8295875595183142,5.857082200633022
38.6,0.724986009013788,5.859780128742894
38.7,0.7555446228901765,5.862480204086195
38.8,0.641924875551899,5.865162939950203
38.9,0.6611480796533727,5.8678505229767906
39.0,0.4930800954444593,5.87057025304148
39.099999999999994,0.40353891015958004,5.873316567622825
39.2,0.488497344504685,5.87608372443603
39.300000000000004,0.5282393153653623,5.878854239341452
39.4,0.5360148326335987,5.881633786998871
39.5,0.5344023967521887,5.8844547153114375
39.6,0.6305063817202193,5.887243561892508
39.699999999999996,0.7511823972465409,5.890009515578145
39.8,0.7589711853483909,5.89279809140957
39.900000000000006,0.8703706698026871,5.8955815385089885
40.0,0.7759726363318318,5.898365811655025
40.1,0.6683153879610042,5.901144671825267
40.2,0.687272525122293,5.903943473724871
40.3,0.7016039561615275,5.906691652710041
40.4,0.7767979234141367,5.9094346015894255
40.5,0.8479855332883954,5.912210260166178
40.6,0.6677193111805549,5.914989497184235
40.7,0.5230360979102852,5.917745827179857
40.800000000000004,0.3957568554592852,5.920485473857488
40.9,0.4474695348654658,5.923239146419424
41.0,0.6136466438507592,5.925968525356363
41.1,0.4320725438372886,5.928678322814303
41.199999999999996,0.6471331934601631,5.931352126137804
41.300000000000004,0.6048024487058101,5.934036287358891
41.4,0.45836467804541686,5.936817060824967
41.5,0.3877192415807,5.939591385135413
41.6,0.2808073271671695,5.942345638026691
41.699999999999996,0.2633026797315931,5.945078825908144
41.8,0.1864082396379934,5.94777125493424
41.9,0.18211977487684805,5.950441062702327
42.0,0.16888345168693825,5.953125742052261
42.1,0.19966732478251925,5.955795433099066
42.2,0.23697805377051334,5.958435174948226
42.3,0.20815079409043635,5.961101312049579
42.4,0.3153974034851175,5.963838905806097
42.5,0.3419939219610212,5.966585537442461
42.599999999999994,0.26855521960901896,5.9693365981267785
42.7,0.22126151750204645,5.972061593514359
42.800000000000004,0.2274113533683522,5.974802542491801
42.9,0.399246043379526,5.9775548038766635
43.0,0.36018228039620265,5.980286286618575
43.1,0.4166263816555331,5.9830183155221
43.199999999999996,0.3564699754109195,5.985675349243516
43.3,0.30791008877257453,5.98837255691219
43.400000000000006,0.3336716527418137,5.991052678010653
43.5,0.23769224587841128,5.993737755107012
43.6,0.30726286449647605,5.996420438912496
43.7,0.3488943438849029,5.999147989427387
43.8,0.33896294336447075,6.001870886957746
43.9,0.3840009744501054,6.004591498733737
44.0,0.38125059151434626,6.007271293373826
44.1,0.48727912740147394,6.009968474650813
44.2,0.6449127992725896,6.012627347679415
44.3,0.5999106557601723,6.015269530227874
44.4,0.5925770662102261,6.01786876708448
44.5,0.4505867288467945,6.0204491019409145
44.599999999999994,0.45620994411453153,6.023041278576321
44.7,0.3854837241942435,6.025650712722627
44.800000000000004,0.41804028839808355,6.028216268264751
44.9,0.46551987939523376,6.030798115908951
45.0,0.4197000234444025,6.033358518181389
45.1,0.36665548021815647,6.0359156211332605
45.199999999999996,0.3522903623992096,6.0384992270731095
45.3,0.4102761515475227,6.041112440847435
45.400000000000006,0.44578271608236975,6.043705355133356
45.5,0.5521775377306283,6.0463208261304136
45.6,0.5471548014718218,6.048937056552998
45.7,0.4035329146895651,6.051544185952062
45.8,0.2807325806565729,6.0541370308895095
45.9,0.25646291689880346,6.056664280129608
46.0,0.24462552167833507,6.059151663333436
46.1,0.23807427251491026,6.06161633174512
46.2,0.2315581856152387,6.06408736499035
46.3,0.233557468600586,6.0665671154923375
46.4,0.2339238156993439,6.069049699901725
46.5,0.23280821072526575,6.071530678837796
46.599999999999994,0.2559978083013472,6.074004192279056
46.7,0.26286591902822676,6.076484830793966
46.800000000000004,0.27145803019346343,6.0789460252864504
46.9,0.2925854505044989,6.081419194222343
47.0,0.30723946337730845,6.0838955168922615
47.1,0.2844828737130831,6.086359462573212
47.199999999999996,0.2755410392988321,6.088803818715328
47.3,0.27334592351384457,6.091248567539384
47.400000000000006,0.2957671729300195,6.093721211810168
47.5,0.2937805911846704,6.096184137884761
47.6,0.32425983237378264,6.098593286347896
47.7,0.34073503079445044,6.100989886146152
47.8,0.42081329314579213,6.1033759412467825
47.9,0.39628381762992193,6.105764272902392
48.0,0.4052840503300106,6.108135082994657
48.1,0.41023579041447955,6.11053116182855
48.2,0.4146690945410685,6.112887978493261
48.300000000000004,0.44327480500940686,6.115279376768574
48.4,0.42075473897515236,6.117632952367094
48.5,0.4510417874127793,6.119979514390302
48.6,0.43435602819928665,6.122266981729479
48.699999999999996,0.4672028760159355,6.124525224625088
48.800000000000004,0.43261971692145074,6.126787492303166
48.9,0.38343563607991166,6.1290509077436575
49.0,0.3880734969509196,6.131274407389499
49.1,0.368959988069734,6.133536006226059
49.199999999999996,0.3704677614099541,6.1358375720388
49.3,0.3808167329745886,6.138083001624393
49.4,0.3701401018444411,6.1403334086876376
49.5,0.3756702156407715,6.142569440573253
49.6,0.3883620051849365,6.144794070919319
49.7,0.38998768160613,6.147023591557118
49.8,0.4121884465602789,6.149245213123501
49.9,0.4323987725547001,6.151411371580471
50.0,0.41071362452482696,6.153458103540541
50.099999999999994,0.39011998401835424,6.155552987481922
50.2,0.38356043692019415,6.157649610298713
50.300000000000004,0.38088989685629976,6.159776801671643
50.4,0.378451357088459,6.161867559520441
50.5,0.3776662397954299,6.163930571315298
50.6,0.3725854073009101,6.165983458070008
50.699999999999996,0.36954656587100904,6.168000177236646
50.8,0.3687320610391068,6.170020574512333
50.900000000000006,0.3625857781096925,6.172029202796083
51.0,0.36344364076453056,6.173993101039985
51.1,0.3930376588585007,6.175964129106929
51.2,0.3845051804434597,6.177955950322543
51.3,0.44434699821134266,6.179972562721913
51.4,0.4334511342843317,6.18195906785846
51.5,0.3948848459557259,6.183974872641718
51.6,0.3880394772834698,6.185984366077057
51.7,0.3802537702341281,6.188007591526469
51.8,0.36828926599887224,6.190041960151918
51.9,0.36789953076350873,6.1920725203089075
52.0,0.3593586833523322,6.194070366188642
52.099999999999994,0.36323330267940857,6.196028117007484
52.2,0.3227220735218311,6.197975469790966
52.300000000000004,0.3336047599829503,6.199918205360734
52.4,0.35423447445363043,6.201843521900103
52.5,0.3334045979312412,6.203805787828318
52.6,0.3368993069486151,6.2057587851333125
52.699999999999996,0.32515644845311303,6.20770234208652
52.8,0.3333882949681535,6.2096916478389526
52.900000000000006,0.3813135229839742,6.211685785830509
53.0,0.35219873926307876,6.213691818613395
53.1,0.3539989034004274,6.215680297112853
53.2,0.44032228612484176,6.2176963510575725
53.3,0.46601413626460264,6.219676408183141
53.4,0.4954435504496658,6.221627615616598
53.5,0.35573054583039004,6.223587657138254
53.6,0.32515068238500544,6.22553079952697
53.7,0.33095542397737415,6.227443085884572
53.8,0.34891975857312335,6.229313524208284
53.9,0.3436643582752014,6.2311753898929
54.0,0.31673111164473233,6.233043202161505
54.099999999999994,0.3090034564944189,6.234852569357584
54.2,0.3699115669991176,6.236645927274395
54.300000000000004,0.30126105276176934,6.238411379607591
54.4,0.37139066178371877,6.240181487873823
54.5,0.3466270042020237,6.241942531510462
54.6,0.4236733918840009,6.243644634927214
54.699999999999996,0.3953292196312865,6.245331978465262
54.8,0.45197245490687354,6.246973015094466
54.900000000000006,0.4198380792323528,6.2485796969406175
55.0,0.37904514707598647,6.25016930507375
55.1,0.3132540992667519,6.251744864111034
55.2,0.38857767138937443,6.25328799592583
55.3,0.2806262126427968,6.254798502491784
55.4,0.34108676374866914,6.256225490533699
55.5,0.41473512713904287,6.257579267385681
55.6,0.3668802060007472,6.258919757136089
55.7,0.2819397025930261,6.260274117617164
55.800000000000004,0.3166937769193812,6.261628151687446
55.9,0.331786636706464,6.262978781523167
56.0,0.2914955348092286,6.264332657887286
56.1,0.2823566322717566,6.265684157281082
56.199999999999996,0.3197219902249322,6.267010327939578
56.300000000000004,0.45059780922739406,6.268373463209887
56.4,0.4402903165613654,6.269763904020926
56.5,0.49508958376766266,6.2711280314143085
56.6,0.37491174425835366,6.272500008206882
56.699999999999996,0.5527417779468646,6.273833436734537
56.8,0.7104061248948923,6.2751895871363725
56.9,0.8027763945432118,6.276529337777758
57.0,0.8293501031181904,6.277805972799184
57.1,0.6400038702371456,6.279078615199193
57.2,0.9337460074832508,6.2803497180518395
57.3,0.5987827337843166,6.28161676049871
57.4,0.5441878698487768,6.2828794732429
57.5,0.49707451981547746,6.284104220570505
57.599999999999994,0.5506755884520333,6.285350326012113
57.7,0.4871611754567963,6.286597560439905
57.800000000000004,0.49932035122492113,6.287841709670068
57.9,0.42975569291643057,6.2890082650944725
58.0,0.4200987276915258,6.290174459044102
58.1,0.4980138549939034,6.291310534840723
58.199999999999996,0.38441154867241967,6.292406941420189
58.3,0.28747922402003495,6.2934761200588
58.400000000000006,0.277345619835686,6.294499192085062
58.5,0.3337868415729498,6.295477174388432
58.6,0.27191982545458987,6.296432273514649
58.7,0.2724615906820552,6.297410305771614
58.8,0.26991348928053827,6.298385248406242
58.9,0.27182960125258876,6.299328186148585
59.0,0.26525138803532233,6.300237598247841
59.1,0.27298005259345964,6.301141960946372
59.2,0.28865162999886257,6.3020358208454414
59.3,0.27280419470932366,6.302894406023596
59.4,0.2943591119519842,6.303747583230136
59.5,0.26536079164951565,6.304578566921026
59.599999999999994,0.2619317408923955,6.30532093760484
59.7,0.2589137233870785,6.306028224665234
59.800000000000004,0.2607719393776782,6.306725310018126
59.9,0.2680938742994518,6.307373464587628
60.0,0.2520946157807865,6.30799984437598
60.1,0.30170159257618534,6.308609659267496
60.2,0.2837961556292927,6.309177492844502
60.3,0.2643046747681445,6.309748756022464
60.4,0.2382670161353588,6.31028835265318
60.5,0.2383949451630048,6.310801864354656
60.6,0.24392054631693633,6.311343512519486
60.7,0.2510675389072879,6.311845308744796
60.800000000000004,0.2443819868842184,6.312336591360293
60.89999999999999,0.23869009886953096,6.31282261042912
61.0,0.25460915752558244,6.313300612688259
61.1,0.26013161595930323,6.3137495316693455
61.2,0.3029909041732181,6.314214067372826
61.300000000000004,0.26973284472473835,6.314711101141236
61.400000000000006,0.29577083624270384,6.315113332444938
61.49999999999999,0.3134864449254742,6.315490708400184
61.599999999999994,0.3847194907131417,6.315832061323528
61.7,0.31630057089293306,6.316164727556727
61.800000000000004,0.31464427595329414,6.316466830436685
61.900000000000006,0.22764010382549474,6.316737253893924
62.00000000000001,0.22541114008417015,6.317012142313889
62.099999999999994,0.19560577552803843,6.317290589595615
62.199999999999996,0.15267557778416288,6.317566868689317
62.3,0.15941392489022832,6.3177926792078205
62.400000000000006,0.18876429434725786,6.318007476967675
62.50000000000001,0.12302481570756323,6.318182547168233
62.599999999999994,0.1979674073965477,6.318388010678083
62.699999999999996,0.12261936612167511,6.318559147353639
62.8,0.2140457959017183,6.31877107614834
62.9,0.16390187666361647,6.318993266901215
63.0,0.15619302765721738,6.319165191367495
63.10000000000001,0.11200593404024663,6.319326398970244
63.199999999999996,0.1142875095488146,6.3194749669904215
63.3,0.11588814308133286,6.319579430734865
63.4,0.1448881200768322,6.319695112344011
63.5,0.15829458048890813,6.319812515848999
63.6,0.12643113051269114,6.319880421175928
63.7,0.17748935874718327,6.319965071059059
63.8,0.13473029736921824,6.320065668808891
63.9,0.22750420363225166,6.320104678215913
64.0,0.16517028654206198,6.320138310586647
64.1,0.15310730942089668,6.320135158893809
64.2,0.11074242900757239,6.3201002709801575
64.30000000000001,0.123685269157708,6.320081282443851
64.39999999999999,0.08917454415136886,6.320094113507294
64.5,0.09852129365694931,6.32015472659577
64.6,0.16096370874839358,6.320189826975672
64.7,0.3294450477375679,6.32020351390724
64.80000000000001,0.38174517402366315,6.320218986439278
64.9,0.45350827298242646,6.320280953828584
65.0,0.44293019003793854,6.320287835909291
65.1,0.4575421157238996,6.320218554086594
65.2,0.553732216689835,6.320119545331424
65.3,0.6255675273925699,6.320036799083432
65.4,0.6780133978052608,6.319921443993102
65.5,0.49223897262739147,6.319809073704581
65.6,0.5646065939116196,6.319669734307696
65.7,0.5793887625635097,6.319528355049276
65.8,0.4967118631320607,6.319372872954208
65.9,0.285647834586402,6.3191755324134125
66.0,0.283363173589562,6.3189530130332034
66.1,0.32967135045084,6.3186805160978174
66.2,0.3526861148621234,6.318414318962183
66.3,0.3232295896648964,6.318152499010727
66.4,0.31865595747510855,6.317872018211525
66.5,0.6326592237687814,6.317595864062983
66.60000000000001,0.6973969208869806,6.317355888617147
66.69999999999999,1.0634843206295435,6.317097582908721
66.8,1.0128117245129162,6.31686140663937
66.9,0.9690064796622389,6.316598189535126
67.0,1.2505053053156263,6.316271004977199
67.10000000000001,1.4088626794311607,6.315949420482998
67.2,1.9267340960675925,6.315612034000523
67.3,1.9906182777423034,6.3152655637838935
67.39999999999999,1.8731173866507806,6.314847259835347
67.5,1.8308480059426604,6.314356057796254
67.60000000000001,1.2094160432931413,6.313820667393539
67.7,1.3355268020540036,6.3132546179017295
67.8,1.5174062621650541,6.312657817261418
67.89999999999999,1.8018042520019377,6.312016770264762
68.0,1.9844532830857304,6.311330795337498
68.1,2.034673376361509,6.310612890689637
68.2,1.451730324945915,6.309918195880499
68.30000000000001,1.6412098951083294,6.309238485325967
68.39999999999999,1.2430261951909103,6.308522195744917
68.5,1.2347120495939783,6.307757903133367
68.6,1.186347558544258,6.307038771500347
68.7,1.1608159521228285,6.30631290295687
68.8,1.2397872698622119,6.305592904743102
68.9,1.1259609976474336,6.304849611198494
69.0,1.2588558949746418,6.304053551400332
69.1,1.3724151220477534,6.303262947059412
69.2,1.0634195073379205,6.302432074395672
69.3,1.0665321226689666,6.301648370650388
69.4,1.1665003343695417,6.300854288446722
69.5,1.342359082716796,6.299979071328133
69.6,1.6557893102165122,6.299086801355876
69.7,1.6407242420035784,6.2981723354502455
69.8,1.5052572396136268,6.297230854948904
69.9,1.1528585661675728,6.296308583271969
70.0,1.0827045115131122,6.295350681871897
70.1,1.3571208692150007,6.294353005713729
70.19999999999999,1.1378460985489751,6.293311676387034
70.3,1.088454746754887,6.292259722743077
70.4,0.9910985125848553,6.291177350638882
70.5,0.7412872658578101,6.290049291804315
70.60000000000001,0.6843555482074127,6.288914803717606
70.69999999999999,0.6604416313804005,6.287726328222895
70.8,1.0079970154395386,6.286560123769942
70.9,1.3416174907827574,6.285452091514668
71.0,1.4187503051056523,6.28432113586711
71.10000000000001,1.4825042104009332,6.283170981559021
71.2,1.2380270124675221,6.281984558596147
71.3,1.1208757498103357,6.280747993217514
71.39999999999999,1.5436442406282755,6.27949210180666
71.5,1.5498753081760999,6.278169890251017
71.6,1.7407755021928342,6.276808391815335
71.7,2.0420331051727043,6.27542404818323
71.80000000000001,2.210206989153668,6.27400687381137
71.89999999999999,2.3304722202714787,6.272558332763503
72.0,2.694737258186219,6.271120205807739
72.1,2.3558259816787257,6.2697009874921905
72.2,1.96765016965652,6.268242741683436
72.30000000000001,2.2951489648878507,6.266781549655516
72.4,2.832235839683198,6.265285170719091
72.5,2.99311558872391,6.263809991865116
72.6,2.778007613803248,6.2622819956347335
72.7,2.871010430958746,6.2607287410134695
72.8,2.5452297088066254,6.259130753337072
72.9,2.584317458332325,6.2575057406216565
73.0,2.4259679922790833,6.255853835737639
73.1,2.609235127259075,6.254136507198528
73.2,2.639537973891495,6.252384718708027
73.3,3.071445123538307,6.250613664637411
73.4,2.879032873749842,6.248808474626344
73.5,2.888460649703958,6.247027871648222
73.6,2.402374349323937,6.245207745781954
73.7,2.04189512260465,6.243363056752681
73.8,2.1067984543450615,6.241554054673012
73.9,2.062533656800994,6.239728898301844
74.0,2.1350215215591444,6.237868794168929
74.10000000000001,1.9008806938109026,6.236029229450142
74.19999999999999,1.8798931781392252,6.2341754000244745
74.3,1.7845589896399685,6.232340240092299
74.4,1.8986209404541128,6.230513813179398
74.5,2.0459417365754433,6.228611925829521
74.60000000000001,2.1786010036246557,6.226664614707828
74.7,2.105073859909221,6.224752827854123
74.8,1.8811548356619778,6.222805972028176
74.89999999999999,1.8845419414364417,6.220792553102238
75.0,1.578441724316317,6.218766818595762
75.10000000000001,1.393531303010242,6.2167024668163195
75.2,1.5435949652045704,6.21454703141749
75.3,1.7747070441194865,6.212336585690094
75.39999999999999,1.9219455453788516,6.2100782340764775
75.5,1.8771697275712682,6.207873431598415
75.6,1.6924943059682667,6.205669895601208
75.7,1.596502014969235,6.20341501479486
75.80000000000001,1.3340467351390963,6.201221606590365
75.89999999999999,1.310381031776115,6.198974191038988
76.0,1.097355646652436,6.19667615808171
76.1,1.193120876983447,6.194294911072892
76.2,1.2543721235245875,6.191879999133744
76.3,1.169740395174825,6.1894257202131575
76.4,1.086818302730904,6.186978666163595
76.5,1.0787726206978363,6.1845147181351185
76.6,1.0186616043595325,6.182026812801346
76.7,0.9910352743187553,6.179514077606382
76.8,1.0153757170572364,6.177002045335297
76.9,1.0333145895777978,6.174486094782425
77.0,1.1603256443879433,6.172006394149622
77.1,1.190531929223698,6.1694447876653795
77.2,1.0631035683929495,6.166860077849558
77.3,1.054298533713426,6.164271600048045
77.4,1.1879650572365397,6.161685732048025
77.5,1.275124479654556,6.159001359218704
77.6,1.493779218817573,6.156304908594826
77.69999999999999,1.3629821710114738,6.153564515321149
77.8,1.4248358352691595,6.150785658980443
77.9,1.3409679046379717,6.1479925871615615
78.0,1.2993922739659087,6.145199278482364
78.10000000000001,1.3659282908084633,6.142378828612289
78.19999999999999,1.2886823879238127,6.139581660392002
78.3,1.390130460038855,6.136765624340869
78.4,1.3353626686440494,6.134000352102811
78.5,1.3105627744105988,6.131233129510064
78.60000000000001,1.346024849843043,6.12845266420815
78.7,1.3211519370481066,6.125651567882114
78.8,1.3463367123709138,6.122809733114844
78.89999999999999,1.418850558978624,6.120008120210005
79.0,1.6415926721225236,6.117216197577754
79.1,1.7283143081022827,6.114394835265678
79.2,1.7412852079049932,6.111505829423454
79.30000000000001,1.9778134322300929,6.108583561572546
79.39999999999999,2.3707384536295466,6.105619463193663
79.5,2.3419238803274016,6.102649687687812
79.6,2.5149745725502104,6.099701446971606
79.7,2.1291374433032972,6.096717001051041
79.80000000000001,2.3130958633086283,6.0936806993011885
79.9,2.249144310529316,6.090621361736645
80.0,2.1742877116301265,6.08752608976937
80.1,2.04089543519095,6.084383211287099
80.2,1.8264664476778962,6.081280016077088
80.3,1.7253601735233242,6.078182353339961
80.4,1.834484555487702,6.075044364904698
80.5,1.7594395646728889,6.071887357848915
80.6,1.991653083527496,6.068674492952439
80.7,2.154621212247619,6.065500704538206
80.8,2.1934099762095842,6.062336840808232
80.9,2.443883612946583,6.059192445006457
81.0,2.485095854672458,6.056005380439025
81.1,2.479609632131484,6.05276354080184
81.2,2.648955689210322,6.049545249847713
81.3,2.5368796337511617,6.046293491169554
81.4,2.51382852092564,6.043007456177336
81.5,2.4835364135793268,6.03972917884332
81.60000000000001,2.539788294501488,6.036440730107171
81.69999999999999,2.484435867296031,6.033102971290986
81.8,2.873142103844632,6.029738787019216
81.9,2.7349242053637357,6.026347443783133
82.0,2.325986462152834,6.022958535061778
82.10000000000001,2.0866672988641284,6.019538680590899
82.2,2.455535038746764,6.016115746616857
82.3,2.262420202689794,6.012663042160189
82.39999999999999,2.537568547190058,6.009172934661698
82.5,2.5886346649269236,6.00562021336343
82.60000000000001,2.547021970133945,6.002029935069793
82.7,2.5336470069387715,5.998414461631772
82.8,2.4137121968803,5.994773574198146
82.89999999999999,2.7007513654833053,5.991107393595657
83.0,2.649004766807384,5.987415031240037
83.1,2.5962492717324968,5.983678288346287
83.2,2.522175407200778,5.979962059117328
83.30000000000001,2.3817331152455274,5.97620169872373
